           8
 6                                5.5460000000000001E-005  -2.1980830000000000E-003   2.4769999999999998E-005
 1                               -3.9242999999999997E-005   4.7358999999999998E-005   5.7100000000000002E-007
 1                               -1.4914000000000000E-005   5.1975000000000003E-005  -3.6282999999999998E-005
 1                                6.8689999999999998E-006   4.8949000000000002E-005   4.6220000000000000E-006
 6                                4.7369999999999997E-006   2.0995620000000001E-003   3.4134000000000002E-005
 1                               -1.4948000000000000E-005  -1.6934000000000001E-005  -2.3558000000000000E-005
 1                                1.2493000000000000E-005  -2.1345000000000000E-005  -1.3293000000000000E-005
 1                               -1.0454000000000000E-005  -1.1483000000000000E-005   9.0370000000000000E-006
