          18
 BABS3                           -0.0000000000000000     
 BABS2                            0.0000000000000000     
 AABS2                            1.0000000000000001E-005
 BABS1                            0.0000000000000000     
 AABS1                            0.0000000000000000     
 D3                              -4.8900000000000002E-003
 R21                              3.6999999999999999E-004
 R22                              3.6999999999999999E-004
 R23                              3.8999999999999999E-004
 A22                             -3.0000000000000001E-005
 A23                              3.0000000000000001E-005
 D23                              4.8199999999999996E-003
 A3                              -1.0000000000000001E-005
 A2                              -8.0000000000000007E-005
 R3                               3.8000000000000002E-004
 R2                               3.6999999999999999E-004
 R1                               3.6999999999999999E-004
 RTS                              1.3160000000000000E-002
