          30
 BABS3                           -1.8000000000000001E-004
 BABS2                            9.0000000000000006E-005
 AABS2                            2.7000000000000000E-004
 BABS1                            2.0000000000000002E-005
 AABS1                           -1.3999999999999999E-004
 A3                               2.0699999999999998E-003
 A4                              -1.1000000000000000E-004
 D3                              -2.3859999999999999E-002
 D4                              -7.2000000000000005E-004
 R21                             -8.7799999999999996E-003
 R22                              2.9000000000000000E-004
 R23                              6.4999999999999997E-004
 R24                             -1.0000000000000000E-004
 R25                              1.0100000000000000E-003
 R26                             -3.6000000000000002E-004
 A22                              2.2499999999999998E-003
 A23                              9.5000000000000000E-004
 A24                              8.0000000000000004E-004
 A25                             -5.1300000000000000E-003
 A26                              3.3000000000000000E-004
 D23                              2.6239999999999999E-002
 D25                             -1.6000000000000001E-004
 D26                             -1.0700000000000000E-003
 D24                             -2.9999999999999997E-004
 A2                               2.5200000000000001E-003
 R4                               1.0200000000000001E-003
 R3                              -4.0000000000000003E-005
 R2                               8.0000000000000007E-005
 R1                              -5.4999999999999997E-003
 RTS                              4.9090000000000002E-002
