           9
 BABS1                           -8.0000000000000007E-005
 AABS1                            1.4999999999999999E-004
 R3                              -5.0000000000000002E-005
 A2                              -1.1000000000000000E-004
 A3                              -3.0000000000000001E-005
 D3                              -1.7190000000000000E-002
 R2                              -6.0000000000000002E-005
 R1                              -5.0000000000000002E-005
 RTS                              6.1969999999999997E-002
