0 1
200   0   8906   1   2792
  -0.00303782    -0.00302428  

      3.26421       -1.34637        0.96899    0.000831574    1.30479e-05  
   0.00148782       -0.87145       0.235269      -0.111932       0.415565  
   0.00548969    -0.00342175     0.00206658        -3.4867        1.43813  
     -1.03504   -0.000888253   -1.39372e-05    -0.00158922      -0.543769  
     0.313092      -0.461417       0.627202      0.0039841     0.00180251  
   0.00300829  
        3.26421       -1.34637        0.96899    0.000831574    1.30479e-05  
   0.00148782       -0.87145       0.235269      -0.111932       0.415565  
   0.00548969    -0.00342175     0.00206658        -3.4867        1.43813  
     -1.03504   -0.000888253   -1.39372e-05    -0.00158922      -0.543769  
     0.313092      -0.461417       0.627202      0.0039841     0.00180251  
   0.00300829  
  

3.56475e+37   99.7622
7.4569e+16   99.7344
6.24987e+09   99.1148
1.7717e+06   96.4095
13871.3   90.572
591.213   81.6643
68.0383   70.5216
14.8256   58.4491
4.98372   46.881
2.26504   36.8844
1.27143   28.8828
0.827746   22.7776
0.598489   18.2277
0.466539   14.8575
0.384212   12.3492
0.329617   10.4615
0.291695   9.021
0.264407   7.90498
0.244244   7.02732
0.229052   6.32709
0.217451   5.76083
0.208523   5.29709
0.201638   4.91284
0.196351   4.59095
0.192337   4.31854
0.18936   4.0858
0.18724   3.88514
0.185841   3.71067
0.185056   3.55775
0.184801   3.4227
0.185011   3.30258
0.185632   3.195
0.186622   3.09805
0.187946   3.01017
0.189574   2.93007
0.191484   2.85668
0.193656   2.78915
0.196075   2.72673
0.198725   2.66883
0.201597   2.61494
0.204682   2.56463
0.207971   2.51754
0.211458   2.47337
0.215138   2.43186
0.219008   2.39279
0.223063   2.35597
0.227301   2.32123
0.231721   2.28844
0.236321   2.25746
0.2411   2.22818
0.246058   2.20051
0.251195   2.17434
0.256513   2.14959
0.26201   2.12618
0.26769   2.10404
0.273553   2.08309
0.279601   2.06327
0.285836   2.04451
0.292262   2.02674
0.29888   2.00991
0.305693   1.99395
2.32471e+37   99.7622
6.02182e+16   99.7345
5.43245e+09   99.1154
1.59834e+06   96.4115
12797.8   90.5756
553.692   81.6687
64.4063   70.5257
14.1474   58.4519
4.78556   46.8823
2.18587   36.8846
1.23201   28.8824
0.804798   22.7769
0.583559   18.2268
0.456009   14.8567
0.376329   12.3484
0.323443   10.4609
0.286689   9.02042
0.260236   7.90449
0.240693   7.02689
0.225974   6.32673
0.214745   5.76052
0.206115   5.29682
0.199473   4.91261
0.194387   4.59075
0.190543   4.31837
0.18771   4.08565
0.185715   3.88502
0.184423   3.71057
0.183732   3.55766
0.183561   3.42262
0.183845   3.30251
0.184533   3.19494
0.185582   3.098
0.18696   3.01013
0.188638   2.93003
0.190593   2.85665
0.192806   2.78912
0.195262   2.72671
0.197948   2.66881
0.200852   2.61492
0.203967   2.56461
0.207284   2.51753
0.210797   2.47336
0.214502   2.43185
0.218395   2.39278
0.222472   2.35597
0.226731   2.32123
0.23117   2.28844
0.235789   2.25746
0.240585   2.22818
0.24556   2.20051
0.250713   2.17434
0.256045   2.14959
0.261558   2.12618
0.267251   2.10404
0.273127   2.08309
0.279188   2.06327
0.285436   2.04451
0.291873   2.02674
0.298501   2.00991
0.305325   1.99395

2.2306e-14   22.7501
2.5792e-14   21.6174
2.99658e-14   20.5007
3.49781e-14   19.4058
4.10138e-14   18.3383
4.83004e-14   17.3033
5.71168e-14   16.3052
6.78062e-14   15.3479
8.07901e-14   14.4343
9.65863e-14   13.5666
1.15831e-13   12.7462
1.39306e-13   11.9736
1.67972e-13   11.2488
2.03007e-13   10.5711
2.45858e-13   9.9394
2.98301e-13   9.35217
3.62518e-13   8.80756
4.4118e-13   8.30355
5.37569e-13   7.83795
6.55707e-13   7.40849
8.00526e-13   7.01286
9.78073e-13   6.64876
1.19576e-12   6.31394
1.46268e-12   6.00621
1.78995e-12   5.72346
2.19121e-12   5.4637
2.68317e-12   5.22505
3.28628e-12   5.00574
4.02557e-12   4.80412
4.9317e-12   4.61863
6.04219e-12   4.44783
7.40295e-12   4.29038
9.07018e-12   4.14503
1.11126e-11   4.01065
1.36143e-11   3.8862
1.6678e-11   3.77076
2.04295e-11   3.66346
2.50224e-11   3.56354
3.06444e-11   3.47031
3.75251e-11   3.38315
4.59449e-11   3.30149
5.62462e-11   3.22483
6.88475e-11   3.15272
8.42598e-11   3.08475
1.03107e-10   3.02056
1.26151e-10   2.95982
1.54322e-10   2.90224
1.88755e-10   2.84753
2.30836e-10   2.79546
2.82255e-10   2.74581
3.45078e-10   2.69837
4.2182e-10   2.65298
5.15553e-10   2.6095
6.30023e-10   2.56779
7.69796e-10   2.52775
9.40445e-10   2.48929
1.14876e-09   2.45235
1.40301e-09   2.41687
1.71331e-09   2.38278
2.09193e-09   2.35006
2.55388e-09   2.31867
3.11741e-09   2.28857
3.80478e-09   2.25974
4.64309e-09   2.23217
5.66537e-09   2.20581
6.91184e-09   2.18066
8.43148e-09   2.15668
1.0284e-08   2.13385
1.25419e-08   2.11215
1.52938e-08   2.09155
1.86474e-08   2.07201
2.27337e-08   2.05352
2.77123e-08   2.03603
3.37777e-08   2.01951
4.11663e-08   2.00392
5.01659e-08   1.9892
6.11271e-08   1.97529
7.44762e-08   1.96214
9.07325e-08   1.94968
1.10528e-07   1.93785
1.3463e-07   1.92661
1.63976e-07   1.91589
1.99703e-07   1.90565
2.43196e-07   1.89582
2.96143e-07   1.88635
3.60592e-07   1.87718
4.39041e-07   1.86827
5.34525e-07   1.85959
6.5074e-07   1.85111
7.92179e-07   1.84279
9.6431e-07   1.83464
