          30
 BABS3                            2.3000000000000001E-004
 BABS2                           -0.0000000000000000     
 AABS2                            6.9999999999999994E-005
 BABS1                            2.5000000000000001E-004
 AABS1                           -1.1000000000000000E-004
 A3                              -3.4000000000000002E-004
 A4                               2.7999999999999998E-004
 D3                              -4.8000000000000001E-004
 D4                              -3.3000000000000000E-004
 R21                             -6.8999999999999997E-004
 R22                              1.0000000000000000E-004
 R23                              3.8000000000000002E-004
 R24                              1.6000000000000001E-004
 R25                             -6.0000000000000002E-005
 R26                             -0.0000000000000000     
 A22                              2.5999999999999998E-004
 A23                              1.0000000000000001E-005
 A24                              3.3000000000000000E-004
 A25                             -1.2999999999999999E-004
 A26                             -1.0000000000000000E-004
 D23                              7.7999999999999999E-004
 D25                             -1.3999999999999999E-004
 D26                             -2.9999999999999997E-004
 D24                             -1.2000000000000000E-004
 A2                              -3.3000000000000000E-004
 R4                               1.2999999999999999E-004
 R3                               4.4000000000000002E-004
 R2                               1.6000000000000001E-004
 R1                               6.3000000000000003E-004
 RTS                              3.7900000000000000E-003
