          18
 BABS3                           -2.0000000000000002E-005
 BABS2                            0.0000000000000000     
 AABS2                           -1.0000000000000001E-005
 BABS1                           -0.0000000000000000     
 AABS1                            1.0000000000000001E-005
 D3                               3.0000000000000001E-005
 R21                             -1.0000000000000001E-005
 R22                             -2.0000000000000002E-005
 R23                             -0.0000000000000000     
 A22                             -4.0000000000000003E-005
 A23                              2.0000000000000002E-005
 D23                             -1.0000000000000000E-004
 A3                               0.0000000000000000     
 A2                              -8.0000000000000007E-005
 R3                              -0.0000000000000000     
 R2                              -2.0000000000000002E-005
 R1                              -1.0000000000000001E-005
 RTS                              1.3799999999999999E-003
