step=0

-0.000244	0.000002	-0.000017	-0.000036	-0.000009	0.000008	0.000610	0.000136	-0.000251	0.000601	-0.000170	0.000269	-0.000052	0.000428	-0.000072	-0.000065	-0.000403	0.000055	-0.000126	0.000032	0.000036	
0.000002	0.000094	-0.001042	-0.000008	-0.000631	0.000545	-0.000106	-0.000662	0.000282	0.000073	-0.000663	0.000287	0.000014	0.000681	-0.000520	0.000010	0.000694	-0.000526	0.000030	0.001803	0.002190	
-0.000017	-0.001042	0.006118	-0.000040	-0.002507	-0.007088	0.000018	-0.000234	0.000117	-0.000027	-0.000228	0.000126	0.000364	0.002052	-0.000019	-0.000298	0.002059	-0.000020	0.000137	0.008596	0.003154	
-0.000036	-0.000008	-0.000040	-0.000351	0.000083	0.000105	-0.000113	-0.000598	0.000092	-0.000089	0.000604	-0.000099	-0.000018	-0.005448	-0.000332	0.000350	0.005399	0.000179	0.001203	-0.000215	-0.000071	
-0.000009	-0.000631	-0.002507	0.000083	0.005523	0.005950	-0.000183	0.000114	-0.000193	0.000190	0.000092	-0.000185	-0.004944	-0.001959	-0.003455	0.004897	-0.002336	-0.003532	-0.000215	-0.012796	-0.004515	
0.000008	0.000545	-0.007088	0.000105	0.005950	0.007985	-0.000267	0.000453	-0.000067	0.000283	0.000453	-0.000068	-0.000754	-0.006055	-0.000467	0.000529	-0.006133	-0.000440	-0.000176	-0.011129	-0.002048	
0.000610	-0.000106	0.000018	-0.000113	-0.000183	-0.000267	-0.001548	0.000185	0.000464	-0.000396	0.000029	0.000006	0.000137	0.000014	-0.000008	0.000062	0.000052	0.000103	0.000036	0.000719	0.000275	
0.000136	-0.000662	-0.000234	-0.000598	0.000114	0.000453	0.000185	0.002378	-0.000734	-0.000030	-0.000600	-0.000060	0.000511	-0.001209	0.000432	0.000749	0.001452	-0.000138	0.000179	-0.000131	-0.000256	
-0.000251	0.000282	0.000117	0.000092	-0.000193	-0.000067	0.000464	-0.000734	0.000062	-0.000009	-0.000053	-0.000139	0.000001	-0.000206	-0.000028	0.000097	0.000719	-0.000018	-0.000016	-0.000034	-0.000041	
0.000601	0.000073	-0.000027	-0.000089	0.000190	0.000283	-0.000396	-0.000030	-0.000009	-0.001517	-0.000088	-0.000495	0.000038	-0.000006	-0.000107	0.000120	-0.000057	0.000022	0.000007	-0.000726	-0.000284	
-0.000170	-0.000663	-0.000228	0.000604	0.000092	0.000453	0.000029	-0.000600	-0.000053	-0.000088	0.002396	-0.000772	-0.000696	0.001474	-0.000136	-0.000558	-0.001194	0.000434	-0.000185	-0.000108	-0.000249	
