step=0

-0.256526	0.202581	-0.001269	-0.000361	-0.000269	0.000033	-0.000202	-0.428268	0.020281	0.002276	-0.008101	-0.134768	-0.000567	-0.023082	0.005482	-0.088987	-0.000612	0.512090	0.633472	-0.137876	0.008969	
0.004260	-0.003353	0.004737	0.002985	-0.010685	0.005066	0.011616	0.006897	-0.001425	0.150275	-0.486115	0.002925	-0.027079	0.003382	0.310886	-0.011477	0.479528	-0.003303	-0.006933	0.008526	0.642736	
0.000440	-0.001004	-0.200884	-0.114598	0.604773	-0.222179	-0.323020	0.000227	0.000016	0.014247	-0.016433	-0.000082	-0.002822	0.000175	0.099157	0.001446	-0.059193	-0.013219	0.146346	0.625779	-0.006798	
-0.204512	-0.254495	0.001838	-0.001841	0.000650	0.000428	0.000126	0.428026	-0.027405	-0.007074	0.000978	-0.132111	-0.004327	0.174766	-0.007738	-0.101803	-0.004034	-0.494225	0.618675	-0.154430	0.008385	
0.003317	0.004078	-0.011562	0.013302	0.032950	0.016184	-0.018022	-0.007135	-0.004321	-0.440410	0.075912	0.002114	-0.253227	-0.005612	-0.401395	0.013282	-0.399366	0.003101	-0.006852	0.008657	0.642742	
0.000930	0.001868	0.156792	-0.169500	-0.598691	-0.230060	0.316476	-0.000095	-0.000472	-0.032574	-0.000748	-0.000092	-0.097128	0.000166	0.082212	0.001952	-0.068343	-0.013283	0.146345	0.625778	-0.006798	
0.444552	-0.356186	-0.472420	-0.353399	-0.218007	0.268251	-0.171813	0.113222	-0.018356	0.002262	0.008080	0.230471	-0.001081	-0.037905	0.003566	-0.026099	0.000211	0.272277	0.185404	-0.037920	0.002671	
-0.000044	-0.000015	0.000496	0.000416	0.007832	-0.013971	0.005452	-0.018597	-0.466504	-0.007894	0.608939	-0.042576	-0.011582	-0.426954	0.190302	-0.304450	0.240628	-0.071678	-0.003045	0.001301	0.186226	
-0.277437	0.221013	0.280312	0.206981	-0.144925	0.392727	-0.407257	0.380151	-0.038939	0.008155	0.011057	0.431428	-0.004706	-0.050300	0.031870	-0.000120	-0.016475	0.198273	0.045384	0.184676	-0.001853	
0.441442	-0.351835	0.476902	0.354597	0.218242	-0.268681	0.172143	0.113447	-0.002958	-0.002433	0.012827	0.231574	0.000686	-0.023756	0.003210	-0.016273	0.000342	0.274535	0.185437	-0.037883	0.002673	
-0.014667	0.011737	-0.015369	-0.011403	0.000728	-0.005412	0.000005	0.015447	0.473432	-0.020344	0.604295	0.033301	-0.008933	0.430044	0.188318	0.290944	0.252469	0.067710	-0.001001	0.003601	0.186307	
0.275763	-0.218529	0.283265	0.207861	-0.145122	0.392838	-0.408012	-0.379373	0.039596	0.007132	0.009800	-0.431233	-0.004659	0.050587	0.031335	0.000910	-0.011793	-0.205769	0.039440	0.178032	-0.002088	
0.349462	0.438315	-0.349102	0.482829	-0.217312	-0.268920	-0.176744	-0.114047	0.008835	0.014837	0.000398	0.233547	0.000960	0.050898	-0.003583	-0.047149	-0.002059	-0.271336	0.177410	-0.046862	0.002356	
-0.022241	-0.027596	0.022541	-0.030340	-0.017844	-0.022703	-0.006182	0.017603	0.532074	0.603475	0.098063	0.020077	0.053741	-0.358165	-0.158247	-0.294825	-0.237585	-0.067496	-0.002990	0.001384	0.186229	
0.219561	0.273717	-0.208769	0.284993	0.142106	0.386965	0.412643	0.381338	0.026896	0.038576	0.008009	-0.431335	-0.016170	-0.036452	0.022150	-0.002232	-0.031265	0.197199	0.045369	0.184660	-0.001853	
0.355120	0.448144	0.342578	-0.476415	0.216443	0.267750	0.176092	-0.115263	-0.008593	0.005483	0.003623	0.233077	0.000677	0.062709	-0.002572	-0.037167	-0.001788	-0.269152	0.177443	-0.046826	0.002357	
0.010799	0.013337	0.010760	-0.014092	-0.025056	-0.031383	-0.012093	-0.013566	-0.516612	0.614482	0.104639	-0.028346	0.057016	0.354988	-0.159654	0.309754	-0.225287	0.070956	-0.000960	0.003668	0.186310	
-0.222615	-0.279198	-0.204366	0.280543	0.141769	0.386315	0.411603	-0.382559	-0.025805	0.039376	0.009808	0.431774	-0.016100	0.036559	0.021634	0.003839	-0.026512	-0.205266	0.039449	0.178039	-0.002087	
0.000292	0.000696	0.000080	-0.000011	-0.000685	0.000006	0.000574	0.003469	0.045657	-0.003593	-0.000351	-0.007776	0.015644	-0.575337	0.007172	0.785090	0.019209	-0.124746	0.179559	-0.044449	0.002444	
0.000007	0.000035	0.005122	-0.000779	-0.042492	0.000146	0.034921	-0.000067	-0.002560	-0.188575	-0.000482	0.000155	0.876995	0.007789	0.251586	-0.007665	-0.306814	-0.002241	-0.002035	0.002462	0.186267	
