          18
 BABS3                            1.0000000000000001E-005
 BABS2                           -0.0000000000000000     
 AABS2                           -1.0000000000000001E-005
 BABS1                            0.0000000000000000     
 AABS1                           -2.0000000000000002E-005
 D3                              -2.6759999999999999E-002
 R21                              7.2000000000000005E-004
 R22                              7.2000000000000005E-004
 R23                              7.3999999999999999E-004
 A22                              0.0000000000000000     
 A23                              6.9999999999999994E-005
 D23                              2.6630000000000001E-002
 A3                              -4.0000000000000003E-005
 A2                              -1.2000000000000000E-004
 R3                               7.2999999999999996E-004
 R2                               7.1000000000000002E-004
 R1                               7.2000000000000005E-004
 RTS                              4.5379999999999997E-002
