          18
 BABS3                            0.0000000000000000     
 BABS2                           -1.0000000000000001E-005
 AABS2                            2.0000000000000002E-005
 BABS1                           -4.0000000000000003E-005
 AABS1                            3.0000000000000001E-005
 D3                              -3.7569999999999999E-002
 R21                              6.7000000000000002E-004
 R22                              6.7000000000000002E-004
 R23                              6.8999999999999997E-004
 A22                              3.0000000000000001E-005
 A23                              9.0000000000000006E-005
 D23                              3.7429999999999998E-002
 A3                              -5.0000000000000002E-005
 A2                              -1.3999999999999999E-004
 R3                               6.8999999999999997E-004
 R2                               6.7000000000000002E-004
 R1                               6.8000000000000005E-004
 RTS                              3.2660000000000002E-002
