          30
 R1                              -3.5000000000000000E-004
 R2                               4.0000000000000003E-005
 R3                               2.4000000000000001E-004
 R4                               9.1000000000000000E-004
 R5                               5.0000000000000002E-005
 R6                               3.0000000000000001E-005
 R7                               4.0000000000000003E-005
 R8                               8.0000000000000007E-005
 R9                              -2.0000000000000002E-005
 R10                             -4.0000000000000003E-005
 R11                              1.0000000000000001E-005
 R12                              2.7000000000000000E-004
 R13                             -2.1000000000000001E-004
 R14                              1.4999999999999999E-004
 A1                               2.0000000000000002E-005
 A2                              -1.0000000000000000E-004
 A3                               2.5999999999999998E-004
 A4                               1.9000000000000001E-004
 A5                               1.0000000000000001E-005
 A6                              -3.0000000000000001E-005
 A7                               1.3999999999999999E-004
 A8                               6.0000000000000002E-005
 A9                               4.0000000000000003E-005
 A10                             -9.0000000000000006E-005
 A11                              1.0000000000000000E-004
 A12                             -1.0000000000000001E-005
 A13                              2.9999999999999997E-004
 A14                             -3.0000000000000001E-005
 A15                             -2.0000000000000002E-005
 A16                             -2.4000000000000001E-004
