          30
 BABS3                            0.0000000000000000     
 BABS2                            0.0000000000000000     
 AABS2                            2.0000000000000002E-005
 BABS1                            3.0000000000000001E-005
 AABS1                           -1.0000000000000001E-005
 A3                               4.0000000000000003E-005
 A4                              -3.0000000000000001E-005
 D3                               4.0000000000000003E-005
 D4                               2.0000000000000002E-005
 R21                             -3.0000000000000001E-005
 R22                              5.0000000000000002E-005
 R23                             -2.0000000000000002E-005
 R24                              0.0000000000000000     
 R25                              1.0000000000000001E-005
 R26                              2.0000000000000002E-005
 A22                              1.2999999999999999E-004
 A23                              8.0000000000000007E-005
 A24                              2.0000000000000002E-005
 A25                              3.0000000000000001E-005
 A26                              4.0000000000000003E-005
 D23                             -2.0000000000000002E-005
 D25                             -1.0000000000000001E-005
 D26                              1.0000000000000001E-005
 D24                              2.0000000000000002E-005
 A2                               6.9999999999999994E-005
 R4                              -1.0000000000000001E-005
 R3                               0.0000000000000000     
 R2                               2.0000000000000002E-005
 R1                              -8.0000000000000007E-005
 RTS                             -0.0000000000000000     
