          18
 BABS3                            1.0000000000000001E-005
 BABS2                           -2.0000000000000002E-005
 AABS2                            6.0000000000000002E-005
 BABS1                            4.0000000000000003E-005
 AABS1                           -1.0000000000000001E-005
 D3                              -9.1100000000000000E-003
 R21                              5.8000000000000000E-004
 R22                              5.6999999999999998E-004
 R23                              5.9000000000000003E-004
 A22                             -2.0000000000000002E-005
 A23                              3.0000000000000001E-005
 D23                              9.0399999999999994E-003
 A3                              -0.0000000000000000     
 A2                              -1.0000000000000000E-004
 R3                               5.9000000000000003E-004
 R2                               5.6999999999999998E-004
 R1                               5.8000000000000000E-004
 RTS                              2.0209999999999999E-002
