          12
 6                               -7.3261200000000000E-004  -1.1486529999999999E-003  -5.3484400000000003E-004
 8                                1.0610000000000000E-004   2.9218999999999999E-005  -3.6773999999999997E-005
 1                               -7.0245000000000003E-005  -1.7702800000000000E-004  -5.7114000000000002E-005
 1                                2.6092299999999998E-004  -1.7259700000000000E-004   5.1836000000000003E-005
 1                                1.2733000000000000E-005  -1.1502699999999999E-004  -1.4873900000000000E-004
 6                                2.4401900000000000E-004   1.6640570000000000E-003   1.2832329999999999E-003
 6                                3.8986100000000003E-004  -2.6272600000000002E-004  -2.8973500000000000E-004
 1                                3.1068999999999997E-005   8.8910000000000001E-006  -1.4322799999999999E-004
 1                                1.1754000000000000E-004   2.1634999999999999E-005  -2.0932100000000000E-004
 1                               -3.0507499999999998E-004   1.4559800000000001E-004   1.0851000000000000E-004
 1                               -7.5867999999999999E-005  -5.7577000000000001E-005  -9.2553000000000006E-005
 1                                2.1554999999999999E-005   6.4208000000000006E-005   6.8728999999999999E-005
