          30
 BABS3                            1.0000000000000000E-004
 BABS2                           -0.0000000000000000     
 AABS2                           -3.0000000000000001E-005
 BABS1                            1.6000000000000001E-004
 AABS1                           -2.0000000000000002E-005
 A3                              -2.5000000000000001E-004
 A4                               2.5999999999999998E-004
 D3                              -1.3999999999999999E-004
 D4                              -2.5000000000000001E-004
 R21                             -3.6999999999999999E-004
 R22                              2.0000000000000002E-005
 R23                              2.7000000000000000E-004
 R24                              1.8000000000000001E-004
 R25                             -8.0000000000000007E-005
 R26                              1.0000000000000001E-005
 A22                              3.1000000000000000E-004
 A23                              2.0000000000000001E-004
 A24                              4.4999999999999999E-004
 A25                             -0.0000000000000000     
 A26                             -2.0000000000000002E-005
 D23                              2.5999999999999998E-004
 D25                             -1.7000000000000001E-004
 D26                             -2.2000000000000001E-004
 D24                             -1.0000000000000000E-004
 A2                              -2.4000000000000001E-004
 R4                               9.0000000000000006E-005
 R3                               3.6000000000000002E-004
 R2                               9.0000000000000006E-005
 R1                               4.0000000000000002E-004
 RTS                              2.6400000000000000E-003
