           5
 6                                4.7926999999999997E-005  -3.0423999999999999E-005   3.3331999999999999E-005
 1                               -3.9267000000000002E-005   1.4944000000000000E-005   5.9990000000000000E-005
 1                                4.0126000000000002E-005   1.4358000000000000E-005  -6.6774999999999997E-005
 1                               -4.8631999999999998E-005   1.2459000000000000E-005  -2.6392000000000001E-005
 1                               -1.5500000000000000E-007  -1.1337000000000000E-005  -1.5500000000000000E-007
