 Force constants in Cartesian coordinates: 
      3 -0.267485E-03 -0.112249E-01  0.838209E+00
      4 -0.114124E+00  0.109974E-02  0.522688E-03  0.647113E+00
      5  0.109908E-02 -0.481962E-01  0.322344E-01 -0.931374E-02  0.835981E-01
      6  0.153238E-03  0.888022E-02 -0.542382E+00 -0.117512E-02 -0.605830E-01
      7 -0.272065E+00  0.527436E-03  0.127816E+00  0.441169E-02  0.424228E-03
      8  0.784496E-04 -0.370374E-01  0.100567E-02  0.377429E-03  0.612394E-02
      9  0.123335E+00 -0.100681E-03 -0.131136E+00  0.297531E-01  0.333214E-03
     10 -0.271714E+00  0.728061E-02 -0.127636E+00  0.438783E-02 -0.368779E-03
     11  0.772862E-02 -0.373561E-01  0.528176E-02 -0.318398E-03  0.613942E-02
     12 -0.123192E+00  0.402880E-02 -0.131123E+00 -0.297253E-01  0.132101E-02
     13  0.429978E-02 -0.124376E-03  0.197085E-02 -0.269386E+00  0.171940E-01
     14 -0.481552E-04  0.509166E-02 -0.398857E-02  0.173965E-01 -0.339319E-01
     15 -0.297907E-01  0.207924E-02 -0.129854E-01 -0.122454E+00  0.115872E-01
     16  0.430862E-02  0.147612E-03 -0.209413E-02 -0.270487E+00 -0.937276E-02
     17  0.756280E-04  0.508622E-02 -0.393575E-02 -0.958195E-02 -0.328763E-01
     18  0.298408E-01  0.108819E-02 -0.129897E-01  0.122957E+00  0.756524E-02
     19  0.359879E-03 -0.645655E-04 -0.312680E-03 -0.191485E-02  0.338001E-03
     20 -0.671669E-04 -0.364834E-02 -0.193726E-01  0.340439E-03  0.191430E-01
     21 -0.781226E-04 -0.475084E-02 -0.759306E-02  0.122048E-03  0.754186E-02
                6             7             8             9            10 
      6  0.823078E+00
      7 -0.219896E-02  0.280384E+00
      8 -0.541304E-03 -0.508349E-03  0.232447E-01
      9 -0.129844E-01 -0.138410E+00 -0.323068E-03  0.137766E+00
     10  0.218060E-02 -0.152390E-01  0.706680E-03 -0.136190E-01  0.280024E+00
     11 -0.613532E-03 -0.826744E-04  0.368283E-02  0.756830E-04 -0.802860E-02
     12 -0.129810E-01  0.136138E-01 -0.377958E-03  0.998988E-02  0.138245E+00
     13 -0.126215E+00  0.105163E-02 -0.415478E-03 -0.215666E-03  0.150415E-02
     14  0.173843E-01 -0.166356E-03 -0.803380E-02 -0.130402E-03  0.123207E-03
     15 -0.130314E+00  0.212849E-03 -0.481914E-03  0.117996E-02  0.909291E-03
     16  0.126897E+00  0.149519E-02 -0.176475E-03 -0.880998E-03  0.106048E-02
     17  0.132379E-01  0.216685E-03  0.117975E-01  0.270653E-04 -0.133151E-03
     18 -0.130376E+00 -0.894444E-03  0.493837E-03 -0.484809E-02 -0.228140E-03
     19  0.358788E-03 -0.389939E-04 -0.622565E-04  0.375795E-04 -0.234631E-04
     20  0.222354E-01 -0.410969E-03  0.222266E-03  0.118188E-03  0.420034E-03
     21  0.595908E-02 -0.140018E-03  0.224737E-03  0.333828E-04  0.147771E-03
               11            12            13            14            15 
     11  0.235743E-01
     12 -0.494975E-02  0.137750E+00
     13  0.513024E-03  0.879729E-03  0.277840E+00
     14  0.117917E-01 -0.452155E-05 -0.184655E-01  0.289502E-01
     15  0.460165E-03 -0.484967E-02  0.137230E+00 -0.115324E-01  0.137223E+00
     16  0.117333E-03  0.212374E-03 -0.153178E-01 -0.114849E-02  0.134301E-01
     17 -0.804265E-02 -0.136469E-03  0.173230E-02  0.222288E-02 -0.171947E-02
     18 -0.476567E-03  0.117991E-02 -0.134791E-01 -0.127518E-02  0.963616E-02
     19  0.706980E-04 -0.333522E-04  0.770228E-05  0.230882E-02  0.462871E-03
     20  0.210449E-03  0.118897E-03 -0.433921E-03 -0.609070E-02 -0.392798E-03
     21  0.222241E-03  0.336704E-04 -0.169843E-03 -0.453197E-03  0.109785E-03
               16            17            18            19            20 
     16  0.279000E+00
     17  0.101974E-01  0.278390E-01
     18 -0.137720E+00 -0.701584E-02  0.137287E+00
     19 -0.591429E-04 -0.250696E-02 -0.475846E-03  0.166887E-02
