          12
 6                               -1.9710998000000000E-002  -8.8896390000000006E-002  -2.9419348000000001E-002
 8                                1.8449899999999999E-003   1.3589736000000000E-002   1.3689626000000000E-002
 1                                1.6080680000000000E-003   1.7895444999999999E-002   1.8322480000000001E-003
 1                                6.4673400000000002E-003   1.7796678000000000E-002   1.2875610000000000E-003
 1                                1.3910140000000001E-003  -3.5808900000000002E-004  -5.5362999999999998E-005
 6                                2.1120744000000000E-002   9.5862665999999999E-002   3.3995680000000000E-002
 6                               -4.4912770000000001E-003  -2.0784451999999998E-002  -1.2717219000000000E-002
 1                               -3.7540930000000000E-003  -2.0049451999999999E-002  -3.9768729999999997E-003
 1                               -5.3829430000000003E-003  -1.9468053999999999E-002  -3.5556419999999999E-003
 1                                1.5361100000000000E-004   6.1530299999999999E-004   5.8770399999999998E-004
 1                                7.1361799999999996E-004   2.9546110000000002E-003  -1.8970420000000000E-003
 1                                3.9925999999999997E-005   8.4199899999999996E-004   2.2866600000000001E-004
