          18
 BABS3                            1.3999999999999999E-004
 BABS2                            1.0000000000000001E-005
 AABS2                            1.6000000000000001E-004
 BABS1                            2.2000000000000001E-004
 AABS1                            1.0000000000000000E-004
 D3                              -8.3000000000000001E-004
 R21                              4.0000000000000003E-005
 R22                              5.0000000000000002E-005
 R23                              6.9999999999999994E-005
 A22                             -6.9999999999999994E-005
 A23                              1.0000000000000001E-005
 D23                              7.3999999999999999E-004
 A3                               1.0000000000000001E-005
 A2                              -1.0000000000000000E-004
 R3                               6.9999999999999994E-005
 R2                               3.0000000000000001E-005
 R1                               5.0000000000000002E-005
 RTS                              4.5300000000000002E-003
