          30
 BABS3                           -5.0000000000000002E-005
 BABS2                            6.9999999999999994E-005
 AABS2                            8.0000000000000007E-005
 BABS1                            6.9999999999999994E-005
 AABS1                           -4.0000000000000003E-005
 A3                              -1.3999999999999999E-004
 A4                               2.5000000000000001E-004
 D3                              -7.9600000000000001E-003
 D4                              -6.7000000000000002E-004
 R21                             -4.2300000000000003E-003
 R22                              6.3000000000000003E-004
 R23                              9.1000000000000000E-004
 R24                              6.9999999999999994E-005
 R25                              2.4000000000000001E-004
 R26                             -1.2000000000000000E-004
 A22                              7.1000000000000002E-004
 A23                             -4.0000000000000003E-005
 A24                              8.0000000000000007E-005
 A25                             -1.9400000000000001E-003
 A26                             -2.7000000000000000E-004
 D23                              9.7300000000000008E-003
 D25                             -1.2999999999999999E-004
 D26                             -7.6000000000000004E-004
 D24                             -2.1000000000000001E-004
 A2                               8.0000000000000007E-005
 R4                               4.6000000000000001E-004
 R3                               8.4000000000000003E-004
 R2                               6.7000000000000002E-004
 R1                               6.6000000000000000E-004
 RTS                              2.0090000000000000E-002
