          12
 6                               -6.7717270000000000E-003  -2.8784036999999998E-002  -7.2156670000000003E-003
 8                                5.6008200000000005E-004   3.3074770000000001E-003  -3.6693499999999998E-004
 1                               -5.9819099999999998E-004   3.8712980000000000E-003   3.0628200000000001E-004
 1                                2.6276220000000000E-003   3.6749439999999999E-003   3.4949200000000002E-004
 1                                3.5486600000000001E-004  -4.2464800000000002E-004  -2.8840000000000002E-004
 6                                6.9934699999999999E-003   3.2746708999999999E-002   1.5780019999999999E-002
 6                               -9.5962399999999996E-004  -5.3540519999999998E-003  -4.5626950000000003E-003
 1                               -2.9920700000000001E-004  -5.4906169999999997E-003  -1.6750230000000001E-003
 1                               -2.1657809999999999E-003  -4.9090119999999999E-003  -1.7010339999999999E-003
 1                               -1.5591900000000000E-004   3.1045399999999999E-004   9.0350000000000001E-005
 1                                1.7839800000000000E-004   6.9324399999999998E-004  -6.4763099999999997E-004
 1                                2.3601300000000001E-004   3.5824000000000001E-004  -6.8757999999999995E-005
